Type,Model,Subject,Task,Run,FileCount
alt,fixedeff,sub-175439,social,N/A,15
alt,fixedeff,sub-175540,social,N/A,0
alt,fixedeff,sub-175742,social,N/A,15
alt,fixedeff,sub-176037,social,N/A,15
alt,fixedeff,sub-176239,social,N/A,15
alt,fixedeff,sub-176441,social,N/A,15
alt,fixedeff,sub-176542,social,N/A,15
alt,fixedeff,sub-176744,social,N/A,15
alt,fixedeff,sub-176845,social,N/A,15
alt,fixedeff,sub-177140,social,N/A,15
alt,fixedeff,sub-177241,social,N/A,15
alt,fixedeff,sub-177342,social,N/A,0
alt,fixedeff,sub-177645,social,N/A,15
alt,fixedeff,sub-177746,social,N/A,15
alt,fixedeff,sub-178142,social,N/A,15
alt,fixedeff,sub-178243,social,N/A,15
alt,fixedeff,sub-178647,social,N/A,15
alt,fixedeff,sub-178849,social,N/A,15
alt,fixedeff,sub-178950,social,N/A,15
alt,fixedeff,sub-179245,social,N/A,15
alt,fixedeff,sub-179346,social,N/A,15
alt,fixedeff,sub-179548,social,N/A,15
alt,fixedeff,sub-179952,social,N/A,0
alt,fixedeff,sub-180129,social,N/A,15
alt,fixedeff,sub-180230,social,N/A,15
alt,fixedeff,sub-180432,social,N/A,15
alt,fixedeff,sub-180735,social,N/A,15
alt,fixedeff,sub-180836,social,N/A,15
alt,fixedeff,sub-180937,social,N/A,15
alt,fixedeff,sub-181131,social,N/A,15
alt,fixedeff,sub-181636,social,N/A,15
alt,fixedeff,sub-182032,social,N/A,15
alt,fixedeff,sub-182739,social,N/A,15
alt,fixedeff,sub-182840,social,N/A,15
alt,fixedeff,sub-183034,social,N/A,15
alt,fixedeff,sub-183337,social,N/A,15
alt,fixedeff,sub-183741,social,N/A,15
alt,fixedeff,sub-185038,social,N/A,15
alt,fixedeff,sub-185139,social,N/A,0
alt,fixedeff,sub-185341,social,N/A,15
alt,fixedeff,sub-185846,social,N/A,15
alt,fixedeff,sub-185947,social,N/A,15
alt,fixedeff,sub-186040,social,N/A,15
alt,fixedeff,sub-186141,social,N/A,15
alt,fixedeff,sub-186444,social,N/A,15
alt,fixedeff,sub-186545,social,N/A,15
alt,fixedeff,sub-186848,social,N/A,15
alt,fixedeff,sub-186949,social,N/A,15
alt,fixedeff,sub-187143,social,N/A,15
alt,fixedeff,sub-187547,social,N/A,15
alt,fixedeff,sub-187850,social,N/A,15
alt,fixedeff,sub-188145,social,N/A,15
alt,fixedeff,sub-188347,social,N/A,15
alt,fixedeff,sub-188448,social,N/A,15
alt,fixedeff,sub-188549,social,N/A,15
alt,fixedeff,sub-188751,social,N/A,15
alt,fixedeff,sub-189349,social,N/A,15
alt,fixedeff,sub-189450,social,N/A,15
alt,fixedeff,sub-189652,social,N/A,15
alt,fixedeff,sub-190031,social,N/A,15
alt,fixedeff,sub-191033,social,N/A,15
alt,fixedeff,sub-191235,social,N/A,15
alt,fixedeff,sub-191437,social,N/A,15
alt,fixedeff,sub-191841,social,N/A,15
alt,fixedeff,sub-191942,social,N/A,15
alt,fixedeff,sub-192035,social,N/A,15
alt,fixedeff,sub-192136,social,N/A,15
alt,fixedeff,sub-192237,social,N/A,15
alt,fixedeff,sub-192540,social,N/A,15
alt,fixedeff,sub-192641,social,N/A,15
alt,fixedeff,sub-192843,social,N/A,15
alt,fixedeff,sub-193239,social,N/A,15
alt,fixedeff,sub-193441,social,N/A,0
alt,fixedeff,sub-193845,social,N/A,15
alt,fixedeff,sub-194140,social,N/A,15
alt,fixedeff,sub-194443,social,N/A,15
alt,fixedeff,sub-194645,social,N/A,15
alt,fixedeff,sub-194746,social,N/A,15
alt,fixedeff,sub-194847,social,N/A,15
alt,fixedeff,sub-195041,social,N/A,15
alt,fixedeff,sub-195445,social,N/A,0
alt,fixedeff,sub-195647,social,N/A,15
alt,fixedeff,sub-195849,social,N/A,15
alt,fixedeff,sub-195950,social,N/A,15
alt,fixedeff,sub-196144,social,N/A,15
alt,fixedeff,sub-196346,social,N/A,15
alt,fixedeff,sub-196750,social,N/A,15
alt,fixedeff,sub-196952,social,N/A,15
alt,fixedeff,sub-197348,social,N/A,15
alt,fixedeff,sub-197550,social,N/A,15
alt,fixedeff,sub-197651,social,N/A,15
alt,fixedeff,sub-198047,social,N/A,15
alt,fixedeff,sub-198249,social,N/A,15
alt,fixedeff,sub-198350,social,N/A,15
alt,fixedeff,sub-198451,social,N/A,15
alt,fixedeff,sub-198653,social,N/A,15
alt,fixedeff,sub-198855,social,N/A,15
alt,fixedeff,sub-199150,social,N/A,15
alt,fixedeff,sub-199352,social,N/A,15
alt,fixedeff,sub-199453,social,N/A,15
alt,fixedeff,sub-199655,social,N/A,15
alt,fixedeff,sub-199958,social,N/A,15
alt,fixedeff,sub-200008,social,N/A,15
alt,fixedeff,sub-200109,social,N/A,15
alt,fixedeff,sub-200311,social,N/A,15
alt,fixedeff,sub-200513,social,N/A,15
alt,fixedeff,sub-200917,social,N/A,15
alt,fixedeff,sub-201111,social,N/A,15
alt,fixedeff,sub-201414,social,N/A,15
alt,fixedeff,sub-201515,social,N/A,15
alt,fixedeff,sub-201717,social,N/A,0
alt,fixedeff,sub-201818,social,N/A,15
alt,fixedeff,sub-202113,social,N/A,15
alt,fixedeff,sub-202719,social,N/A,15
alt,fixedeff,sub-202820,social,N/A,15
alt,fixedeff,sub-203418,social,N/A,15
alt,fixedeff,sub-203923,social,N/A,15
alt,fixedeff,sub-204016,social,N/A,15
alt,fixedeff,sub-204218,social,N/A,15
alt,fixedeff,sub-204319,social,N/A,15
alt,fixedeff,sub-204420,social,N/A,15
alt,fixedeff,sub-204521,social,N/A,15
alt,fixedeff,sub-204622,social,N/A,15
alt,fixedeff,sub-205119,social,N/A,0
alt,fixedeff,sub-205220,social,N/A,15
alt,fixedeff,sub-205725,social,N/A,15
alt,fixedeff,sub-205826,social,N/A,15
alt,fixedeff,sub-206222,social,N/A,15
alt,fixedeff,sub-206323,social,N/A,15
alt,fixedeff,sub-206525,social,N/A,15
alt,fixedeff,sub-206727,social,N/A,15
alt,fixedeff,sub-206828,social,N/A,15
alt,fixedeff,sub-206929,social,N/A,15
alt,fixedeff,sub-207123,social,N/A,15
alt,fixedeff,sub-207426,social,N/A,15
alt,fixedeff,sub-208125,social,N/A,15
alt,fixedeff,sub-208226,social,N/A,15
alt,fixedeff,sub-208327,social,N/A,15
alt,fixedeff,sub-208630,social,N/A,15
alt,fixedeff,sub-209127,social,N/A,15
alt,fixedeff,sub-209228,social,N/A,15
alt,fixedeff,sub-209329,social,N/A,15
alt,fixedeff,sub-209531,social,N/A,0
alt,fixedeff,sub-209834,social,N/A,0
alt,fixedeff,sub-209935,social,N/A,15
alt,fixedeff,sub-210011,social,N/A,15
alt,fixedeff,sub-210112,social,N/A,15
alt,fixedeff,sub-210415,social,N/A,15
alt,fixedeff,sub-210617,social,N/A,15
alt,fixedeff,sub-211114,social,N/A,15
alt,fixedeff,sub-211215,social,N/A,15
alt,fixedeff,sub-211316,social,N/A,15
alt,fixedeff,sub-211417,social,N/A,15
alt,fixedeff,sub-211619,social,N/A,15
alt,fixedeff,sub-211720,social,N/A,15
alt,fixedeff,sub-211821,social,N/A,15
alt,fixedeff,sub-211922,social,N/A,15
alt,fixedeff,sub-212015,social,N/A,15
alt,fixedeff,sub-212116,social,N/A,15
alt,fixedeff,sub-212217,social,N/A,15
alt,fixedeff,sub-212823,social,N/A,15
alt,fixedeff,sub-213017,social,N/A,15
alt,fixedeff,sub-213421,social,N/A,15
alt,fixedeff,sub-213522,social,N/A,15
alt,fixedeff,sub-214221,social,N/A,0
alt,fixedeff,sub-214423,social,N/A,15
alt,fixedeff,sub-214524,social,N/A,15
alt,fixedeff,sub-214625,social,N/A,15
alt,fixedeff,sub-214726,social,N/A,15
alt,fixedeff,sub-217126,social,N/A,15
alt,fixedeff,sub-217429,social,N/A,15
alt,fixedeff,sub-219231,social,N/A,15
alt,fixedeff,sub-220721,social,N/A,15
alt,fixedeff,sub-221218,social,N/A,0
alt,fixedeff,sub-221319,social,N/A,15
alt,fixedeff,sub-223929,social,N/A,15
alt,fixedeff,sub-224022,social,N/A,15
alt,fixedeff,sub-227432,social,N/A,15
alt,fixedeff,sub-227533,social,N/A,15
alt,fixedeff,sub-228434,social,N/A,15
alt,fixedeff,sub-231928,social,N/A,15
alt,fixedeff,sub-233326,social,N/A,15
alt,fixedeff,sub-236130,social,N/A,15
alt,fixedeff,sub-237334,social,N/A,15
alt,fixedeff,sub-238033,social,N/A,15
alt,fixedeff,sub-239136,social,N/A,15
alt,fixedeff,sub-239944,social,N/A,15
alt,fixedeff,sub-245333,social,N/A,15
alt,fixedeff,sub-246133,social,N/A,15
alt,fixedeff,sub-248238,social,N/A,15
alt,fixedeff,sub-248339,social,N/A,15
alt,fixedeff,sub-249947,social,N/A,0
alt,fixedeff,sub-250427,social,N/A,15
alt,fixedeff,sub-250932,social,N/A,15
alt,fixedeff,sub-251833,social,N/A,15
alt,fixedeff,sub-255639,social,N/A,15
alt,fixedeff,sub-255740,social,N/A,15
alt,fixedeff,sub-256540,social,N/A,15
alt,fixedeff,sub-257542,social,N/A,15
alt,fixedeff,sub-257845,social,N/A,15
alt,fixedeff,sub-257946,social,N/A,15
alt,fixedeff,sub-268749,social,N/A,15
alt,fixedeff,sub-268850,social,N/A,15
alt,fixedeff,sub-270332,social,N/A,15
alt,fixedeff,sub-274542,social,N/A,15
alt,fixedeff,sub-275645,social,N/A,15
alt,fixedeff,sub-280739,social,N/A,15
alt,fixedeff,sub-280941,social,N/A,15
alt,fixedeff,sub-281135,social,N/A,15
alt,fixedeff,sub-283543,social,N/A,15
alt,fixedeff,sub-284646,social,N/A,15
alt,fixedeff,sub-285345,social,N/A,15
alt,fixedeff,sub-285446,social,N/A,15
alt,fixedeff,sub-286650,social,N/A,15
alt,fixedeff,sub-287248,social,N/A,15
alt,fixedeff,sub-289555,social,N/A,15
alt,fixedeff,sub-290136,social,N/A,15
alt,fixedeff,sub-293748,social,N/A,15
alt,fixedeff,sub-295146,social,N/A,15
alt,fixedeff,sub-297655,social,N/A,15
alt,fixedeff,sub-298051,social,N/A,15
alt,fixedeff,sub-298455,social,N/A,15
alt,fixedeff,sub-299154,social,N/A,15
alt,fixedeff,sub-299760,social,N/A,15
alt,fixedeff,sub-300618,social,N/A,15
alt,fixedeff,sub-300719,social,N/A,15
alt,fixedeff,sub-303119,social,N/A,15
alt,fixedeff,sub-303624,social,N/A,15
alt,fixedeff,sub-304020,social,N/A,15
alt,fixedeff,sub-304727,social,N/A,15
alt,fixedeff,sub-305830,social,N/A,15
alt,fixedeff,sub-307127,social,N/A,15
alt,fixedeff,sub-308129,social,N/A,15
alt,fixedeff,sub-308331,social,N/A,15
alt,fixedeff,sub-309636,social,N/A,15
alt,fixedeff,sub-310621,social,N/A,15
alt,fixedeff,sub-311320,social,N/A,15
alt,fixedeff,sub-314225,social,N/A,15
alt,fixedeff,sub-316633,social,N/A,15
alt,fixedeff,sub-316835,social,N/A,15
alt,fixedeff,sub-317332,social,N/A,15
alt,fixedeff,sub-320826,social,N/A,15
alt,fixedeff,sub-321323,social,N/A,15
alt,fixedeff,sub-322224,social,N/A,15
alt,fixedeff,sub-325129,social,N/A,15
alt,fixedeff,sub-329440,social,N/A,15
alt,fixedeff,sub-329844,social,N/A,15
alt,fixedeff,sub-330324,social,N/A,15
alt,fixedeff,sub-333330,social,N/A,15
alt,fixedeff,sub-334635,social,N/A,15
alt,fixedeff,sub-336841,social,N/A,15
alt,fixedeff,sub-339847,social,N/A,15
alt,fixedeff,sub-341834,social,N/A,15
alt,fixedeff,sub-342129,social,N/A,15
alt,fixedeff,sub-346945,social,N/A,15
alt,fixedeff,sub-349244,social,N/A,15
alt,fixedeff,sub-350330,social,N/A,15
alt,fixedeff,sub-351938,social,N/A,15
alt,fixedeff,sub-352132,social,N/A,15
alt,fixedeff,sub-352738,social,N/A,15
alt,fixedeff,sub-353740,social,N/A,15
alt,fixedeff,sub-355239,social,N/A,15
alt,fixedeff,sub-356948,social,N/A,0
alt,fixedeff,sub-358144,social,N/A,15
alt,fixedeff,sub-360030,social,N/A,15
alt,fixedeff,sub-361234,social,N/A,15
alt,fixedeff,sub-361941,social,N/A,15
alt,fixedeff,sub-362034,social,N/A,0
alt,fixedeff,sub-365343,social,N/A,15
alt,fixedeff,sub-366042,social,N/A,15
alt,fixedeff,sub-366446,social,N/A,15
alt,fixedeff,sub-368551,social,N/A,15
alt,fixedeff,sub-368753,social,N/A,15
alt,fixedeff,sub-371843,social,N/A,15
alt,fixedeff,sub-376247,social,N/A,15
alt,fixedeff,sub-377451,social,N/A,15
alt,fixedeff,sub-378756,social,N/A,15
alt,fixedeff,sub-378857,social,N/A,15
alt,fixedeff,sub-380036,social,N/A,15
alt,fixedeff,sub-381543,social,N/A,15
alt,fixedeff,sub-382242,social,N/A,15
alt,fixedeff,sub-385046,social,N/A,15
alt,fixedeff,sub-385450,social,N/A,15
alt,fixedeff,sub-386250,social,N/A,15
alt,fixedeff,sub-387959,social,N/A,15
alt,fixedeff,sub-390645,social,N/A,15
alt,fixedeff,sub-391748,social,N/A,15
alt,fixedeff,sub-392447,social,N/A,15
alt,fixedeff,sub-393247,social,N/A,15
alt,fixedeff,sub-393550,social,N/A,15
alt,fixedeff,sub-394956,social,N/A,15
alt,fixedeff,sub-395251,social,N/A,15
alt,fixedeff,sub-395756,social,N/A,15
alt,fixedeff,sub-395958,social,N/A,15
alt,fixedeff,sub-397154,social,N/A,15
alt,fixedeff,sub-397861,social,N/A,15
alt,fixedeff,sub-401422,social,N/A,15
alt,fixedeff,sub-406432,social,N/A,15
alt,fixedeff,sub-406836,social,N/A,15
alt,fixedeff,sub-412528,social,N/A,15
alt,fixedeff,sub-413934,social,N/A,15
alt,fixedeff,sub-414229,social,N/A,15
alt,fixedeff,sub-415837,social,N/A,15
alt,fixedeff,sub-419239,social,N/A,15
alt,fixedeff,sub-421226,social,N/A,15
alt,fixedeff,sub-422632,social,N/A,15
alt,fixedeff,sub-424939,social,N/A,15
alt,fixedeff,sub-429040,social,N/A,15
alt,fixedeff,sub-432332,social,N/A,15
alt,fixedeff,sub-433839,social,N/A,15
alt,fixedeff,sub-436239,social,N/A,15
alt,fixedeff,sub-436845,social,N/A,15
alt,fixedeff,sub-441939,social,N/A,15
alt,fixedeff,sub-445543,social,N/A,15
alt,fixedeff,sub-448347,social,N/A,15
alt,fixedeff,sub-449753,social,N/A,15
alt,fixedeff,sub-453441,social,N/A,15
alt,fixedeff,sub-453542,social,N/A,15
alt,fixedeff,sub-454140,social,N/A,15
alt,fixedeff,sub-456346,social,N/A,15
alt,fixedeff,sub-459453,social,N/A,15
alt,fixedeff,sub-461743,social,N/A,15
alt,fixedeff,sub-462139,social,N/A,15
alt,fixedeff,sub-463040,social,N/A,15
alt,fixedeff,sub-465852,social,N/A,15
alt,fixedeff,sub-468050,social,N/A,15
alt,fixedeff,sub-469961,social,N/A,15
alt,fixedeff,sub-473952,social,N/A,15
alt,fixedeff,sub-475855,social,N/A,0
alt,fixedeff,sub-479762,social,N/A,15
alt,fixedeff,sub-480141,social,N/A,15
alt,fixedeff,sub-481042,social,N/A,15
alt,fixedeff,sub-481951,social,N/A,15
alt,fixedeff,sub-485757,social,N/A,15
alt,fixedeff,sub-486759,social,N/A,15
alt,fixedeff,sub-492754,social,N/A,15
alt,fixedeff,sub-495255,social,N/A,15
alt,fixedeff,sub-497865,social,N/A,15
alt,fixedeff,sub-499566,social,N/A,15
alt,fixedeff,sub-500222,social,N/A,15
alt,fixedeff,sub-506234,social,N/A,15
alt,fixedeff,sub-510225,social,N/A,15
alt,fixedeff,sub-510326,social,N/A,15
alt,fixedeff,sub-512835,social,N/A,15
alt,fixedeff,sub-513130,social,N/A,15
alt,fixedeff,sub-513736,social,N/A,15
alt,fixedeff,sub-516742,social,N/A,15
alt,fixedeff,sub-518746,social,N/A,15
alt,fixedeff,sub-519647,social,N/A,15
alt,fixedeff,sub-519950,social,N/A,15
alt,fixedeff,sub-520228,social,N/A,15
alt,fixedeff,sub-521331,social,N/A,0
alt,fixedeff,sub-522434,social,N/A,15
alt,fixedeff,sub-523032,social,N/A,15
alt,fixedeff,sub-524135,social,N/A,0
alt,fixedeff,sub-529549,social,N/A,15
alt,fixedeff,sub-529953,social,N/A,15
alt,fixedeff,sub-530635,social,N/A,15
alt,fixedeff,sub-531536,social,N/A,15
alt,fixedeff,sub-531940,social,N/A,15
alt,fixedeff,sub-536647,social,N/A,15
alt,fixedeff,sub-540436,social,N/A,15
alt,fixedeff,sub-541640,social,N/A,15
alt,fixedeff,sub-545345,social,N/A,15
alt,fixedeff,sub-548250,social,N/A,15
alt,fixedeff,sub-552241,social,N/A,15
alt,fixedeff,sub-552544,social,N/A,15
alt,fixedeff,sub-553344,social,N/A,15
alt,fixedeff,sub-555348,social,N/A,15
alt,fixedeff,sub-555651,social,N/A,15
alt,fixedeff,sub-555954,social,N/A,15
alt,fixedeff,sub-557857,social,N/A,15
alt,fixedeff,sub-558657,social,N/A,15
alt,fixedeff,sub-558960,social,N/A,15
alt,fixedeff,sub-559053,social,N/A,15
alt,fixedeff,sub-559457,social,N/A,15
alt,fixedeff,sub-561242,social,N/A,15
alt,fixedeff,sub-561444,social,N/A,15
alt,fixedeff,sub-561949,social,N/A,15
alt,fixedeff,sub-562345,social,N/A,15
alt,fixedeff,sub-562446,social,N/A,15
alt,fixedeff,sub-565452,social,N/A,15
alt,fixedeff,sub-566454,social,N/A,15
alt,fixedeff,sub-567052,social,N/A,15
alt,fixedeff,sub-567759,social,N/A,15
alt,fixedeff,sub-567961,social,N/A,15
alt,fixedeff,sub-568963,social,N/A,15
alt,fixedeff,sub-570243,social,N/A,15
alt,fixedeff,sub-571144,social,N/A,15
alt,fixedeff,sub-571548,social,N/A,15
alt,fixedeff,sub-572045,social,N/A,15
alt,fixedeff,sub-573451,social,N/A,15
alt,fixedeff,sub-576255,social,N/A,15
alt,fixedeff,sub-578158,social,N/A,0
alt,fixedeff,sub-579867,social,N/A,15
alt,fixedeff,sub-580044,social,N/A,15
alt,fixedeff,sub-580347,social,N/A,15
alt,fixedeff,sub-580650,social,N/A,15
alt,fixedeff,sub-580751,social,N/A,15
alt,fixedeff,sub-581349,social,N/A,15
alt,fixedeff,sub-581450,social,N/A,15
alt,fixedeff,sub-583858,social,N/A,15
alt,fixedeff,sub-585256,social,N/A,15
alt,fixedeff,sub-586460,social,N/A,15
alt,fixedeff,sub-587664,social,N/A,15
alt,fixedeff,sub-588565,social,N/A,15
alt,fixedeff,sub-589567,social,N/A,15
alt,fixedeff,sub-590047,social,N/A,15
alt,fixedeff,sub-594156,social,N/A,15
alt,fixedeff,sub-597869,social,N/A,15
alt,fixedeff,sub-598568,social,N/A,15
alt,fixedeff,sub-599065,social,N/A,15
alt,fixedeff,sub-599469,social,N/A,15
alt,fixedeff,sub-599671,social,N/A,15
alt,fixedeff,sub-601127,social,N/A,0
alt,fixedeff,sub-604537,social,N/A,15
alt,fixedeff,sub-609143,social,N/A,15
alt,fixedeff,sub-611938,social,N/A,15
alt,fixedeff,sub-613235,social,N/A,0
alt,fixedeff,sub-613538,social,N/A,15
alt,fixedeff,sub-614439,social,N/A,15
alt,fixedeff,sub-615441,social,N/A,0
alt,fixedeff,sub-615744,social,N/A,15
alt,fixedeff,sub-616645,social,N/A,15
alt,fixedeff,sub-617748,social,N/A,15
alt,fixedeff,sub-618952,social,N/A,15
alt,fixedeff,sub-622236,social,N/A,15
alt,fixedeff,sub-623137,social,N/A,0
alt,fixedeff,sub-623844,social,N/A,15
alt,fixedeff,sub-626648,social,N/A,15
alt,fixedeff,sub-627549,social,N/A,15
alt,fixedeff,sub-627852,social,N/A,15
alt,fixedeff,sub-628248,social,N/A,15
alt,fixedeff,sub-633847,social,N/A,15
alt,fixedeff,sub-634748,social,N/A,15
alt,fixedeff,sub-635245,social,N/A,15
alt,fixedeff,sub-638049,social,N/A,15
alt,fixedeff,sub-644246,social,N/A,15
alt,fixedeff,sub-645450,social,N/A,15
alt,fixedeff,sub-645551,social,N/A,15
alt,fixedeff,sub-647858,social,N/A,15
alt,fixedeff,sub-650746,social,N/A,0
alt,fixedeff,sub-654350,social,N/A,15
alt,fixedeff,sub-654552,social,N/A,15
alt,fixedeff,sub-654754,social,N/A,15
alt,fixedeff,sub-656253,social,N/A,15
alt,fixedeff,sub-656657,social,N/A,15
alt,fixedeff,sub-657659,social,N/A,15
alt,fixedeff,sub-660951,social,N/A,15
alt,fixedeff,sub-662551,social,N/A,15
alt,fixedeff,sub-663755,social,N/A,15
alt,fixedeff,sub-664757,social,N/A,15
alt,fixedeff,sub-665254,social,N/A,15
alt,fixedeff,sub-667056,social,N/A,15
alt,fixedeff,sub-668361,social,N/A,15
alt,fixedeff,sub-671855,social,N/A,15
alt,fixedeff,sub-672756,social,N/A,0
alt,fixedeff,sub-673455,social,N/A,15
alt,fixedeff,sub-675661,social,N/A,15
alt,fixedeff,sub-677766,social,N/A,15
alt,fixedeff,sub-677968,social,N/A,15
alt,fixedeff,sub-679568,social,N/A,15
alt,fixedeff,sub-679770,social,N/A,15
alt,fixedeff,sub-680452,social,N/A,15
alt,fixedeff,sub-680957,social,N/A,15
alt,fixedeff,sub-683256,social,N/A,15
alt,fixedeff,sub-685058,social,N/A,15
alt,fixedeff,sub-687163,social,N/A,15
alt,fixedeff,sub-688569,social,N/A,15
alt,fixedeff,sub-689470,social,N/A,15
alt,fixedeff,sub-690152,social,N/A,15
alt,fixedeff,sub-692964,social,N/A,15
alt,fixedeff,sub-693764,social,N/A,15
alt,fixedeff,sub-694362,social,N/A,15
alt,fixedeff,sub-695768,social,N/A,15
alt,fixedeff,sub-698168,social,N/A,15
alt,fixedeff,sub-700634,social,N/A,15
alt,fixedeff,sub-702133,social,N/A,15
alt,fixedeff,sub-704238,social,N/A,15
alt,fixedeff,sub-705341,social,N/A,15
alt,fixedeff,sub-706040,social,N/A,0
alt,fixedeff,sub-709551,social,N/A,15
alt,fixedeff,sub-713239,social,N/A,15
alt,fixedeff,sub-715647,social,N/A,15
alt,fixedeff,sub-715950,social,N/A,15
alt,fixedeff,sub-720337,social,N/A,15
alt,fixedeff,sub-723141,social,N/A,15
alt,fixedeff,sub-725751,social,N/A,15
alt,fixedeff,sub-727654,social,N/A,15
alt,fixedeff,sub-728454,social,N/A,15
alt,fixedeff,sub-729254,social,N/A,15
alt,fixedeff,sub-729557,social,N/A,15
alt,fixedeff,sub-731140,social,N/A,15
alt,fixedeff,sub-732243,social,N/A,15
alt,fixedeff,sub-734045,social,N/A,15
alt,fixedeff,sub-734247,social,N/A,0
alt,fixedeff,sub-735148,social,N/A,15
alt,fixedeff,sub-742549,social,N/A,15
alt,fixedeff,sub-744553,social,N/A,15
alt,fixedeff,sub-748258,social,N/A,15
alt,fixedeff,sub-748662,social,N/A,0
alt,fixedeff,sub-749058,social,N/A,15
alt,fixedeff,sub-751348,social,N/A,15
alt,fixedeff,sub-753150,social,N/A,15
alt,fixedeff,sub-756055,social,N/A,15
alt,fixedeff,sub-757764,social,N/A,15
alt,fixedeff,sub-759869,social,N/A,15
alt,fixedeff,sub-760551,social,N/A,0
alt,fixedeff,sub-761957,social,N/A,15
alt,fixedeff,sub-763557,social,N/A,15
alt,fixedeff,sub-765056,social,N/A,15
alt,fixedeff,sub-765864,social,N/A,15
alt,fixedeff,sub-766563,social,N/A,0
alt,fixedeff,sub-767464,social,N/A,15
alt,fixedeff,sub-769064,social,N/A,15
alt,fixedeff,sub-770352,social,N/A,15
alt,fixedeff,sub-771354,social,N/A,15
alt,fixedeff,sub-773257,social,N/A,15
alt,fixedeff,sub-774663,social,N/A,15
alt,fixedeff,sub-779370,social,N/A,15
alt,fixedeff,sub-783462,social,N/A,15
alt,fixedeff,sub-784565,social,N/A,15
alt,fixedeff,sub-786569,social,N/A,15
alt,fixedeff,sub-788674,social,N/A,15
alt,fixedeff,sub-788876,social,N/A,15
alt,fixedeff,sub-789373,social,N/A,15
alt,fixedeff,sub-792564,social,N/A,15
alt,fixedeff,sub-792867,social,N/A,15
alt,fixedeff,sub-800941,social,N/A,15
alt,fixedeff,sub-802844,social,N/A,15
alt,fixedeff,sub-803240,social,N/A,15
alt,fixedeff,sub-804646,social,N/A,0
alt,fixedeff,sub-809252,social,N/A,0
alt,fixedeff,sub-810843,social,N/A,15
alt,fixedeff,sub-812746,social,N/A,15
alt,fixedeff,sub-814548,social,N/A,15
alt,fixedeff,sub-815247,social,N/A,15
alt,fixedeff,sub-816653,social,N/A,15
alt,fixedeff,sub-818455,social,N/A,15
alt,fixedeff,sub-818859,social,N/A,15
alt,fixedeff,sub-820745,social,N/A,15
alt,fixedeff,sub-822244,social,N/A,0
alt,fixedeff,sub-825553,social,N/A,15
alt,fixedeff,sub-825654,social,N/A,15
alt,fixedeff,sub-826454,social,N/A,15
alt,fixedeff,sub-828862,social,N/A,15
alt,fixedeff,sub-832651,social,N/A,15
alt,fixedeff,sub-833148,social,N/A,15
alt,fixedeff,sub-833249,social,N/A,15
alt,fixedeff,sub-835657,social,N/A,15
alt,fixedeff,sub-837560,social,N/A,15
alt,fixedeff,sub-837964,social,N/A,15
alt,fixedeff,sub-841349,social,N/A,15
alt,fixedeff,sub-843151,social,N/A,15
alt,fixedeff,sub-844961,social,N/A,15
alt,fixedeff,sub-845458,social,N/A,15
alt,fixedeff,sub-849264,social,N/A,15
alt,fixedeff,sub-849971,social,N/A,15
alt,fixedeff,sub-852455,social,N/A,15
alt,fixedeff,sub-856463,social,N/A,15
alt,fixedeff,sub-856766,social,N/A,15
alt,fixedeff,sub-856968,social,N/A,15
alt,fixedeff,sub-857263,social,N/A,15
alt,fixedeff,sub-861456,social,N/A,15
alt,fixedeff,sub-865363,social,N/A,15
alt,fixedeff,sub-867468,social,N/A,15
alt,fixedeff,sub-869472,social,N/A,15
alt,fixedeff,sub-870861,social,N/A,15
alt,fixedeff,sub-871762,social,N/A,15
alt,fixedeff,sub-871964,social,N/A,15
alt,fixedeff,sub-872158,social,N/A,0
alt,fixedeff,sub-872562,social,N/A,15
alt,fixedeff,sub-872764,social,N/A,0
alt,fixedeff,sub-873968,social,N/A,15
alt,fixedeff,sub-877168,social,N/A,15
alt,fixedeff,sub-877269,social,N/A,15
alt,fixedeff,sub-878776,social,N/A,0
alt,fixedeff,sub-878877,social,N/A,15
alt,fixedeff,sub-880157,social,N/A,15
alt,fixedeff,sub-882161,social,N/A,15
alt,fixedeff,sub-885975,social,N/A,15
alt,fixedeff,sub-886674,social,N/A,15
alt,fixedeff,sub-887373,social,N/A,15
alt,fixedeff,sub-888678,social,N/A,15
alt,fixedeff,sub-889579,social,N/A,15
alt,fixedeff,sub-894067,social,N/A,15
alt,fixedeff,sub-894673,social,N/A,15
alt,fixedeff,sub-894774,social,N/A,15
alt,fixedeff,sub-896778,social,N/A,15
alt,fixedeff,sub-896879,social,N/A,15
alt,fixedeff,sub-898176,social,N/A,15
alt,fixedeff,sub-901038,social,N/A,15
alt,fixedeff,sub-901139,social,N/A,15
alt,fixedeff,sub-902242,social,N/A,15
alt,fixedeff,sub-904044,social,N/A,15
alt,fixedeff,sub-905147,social,N/A,15
alt,fixedeff,sub-907656,social,N/A,15
alt,fixedeff,sub-908860,social,N/A,15
alt,fixedeff,sub-910241,social,N/A,15
alt,fixedeff,sub-910443,social,N/A,15
alt,fixedeff,sub-911849,social,N/A,15
alt,fixedeff,sub-912447,social,N/A,15
alt,fixedeff,sub-917255,social,N/A,15
alt,fixedeff,sub-917558,social,N/A,15
alt,fixedeff,sub-919966,social,N/A,0
alt,fixedeff,sub-922854,social,N/A,15
alt,fixedeff,sub-923755,social,N/A,15
